deal_date,close_date,card_no,deal_value,deal_type,company_name,car_no,station,conn_mark,deal_money,equ_no
"2018-09-01 06:30:13","2018-09-01 00:00:00",BIDEDBCDH,0,地铁入站,地铁二号线,IGT-109,侨城北,0,0,260023109
"2018-09-01 06:31:35","2018-09-01 00:00:00",BAAAJGHIF,0,地铁入站,地铁二号线,IGT-109,东角头,0,0,260015109
"2018-09-01 06:28:33","2018-09-01 00:00:00",FFGIGFBEC,0,地铁入站,地铁二号线,IGT-111,深康,0,0,260024111
"2018-09-01 06:30:56","2018-09-01 00:00:00",BIAEBFEDE,200,地铁出站,地铁三号线,AGM-106,南联,0,190,261031106
"2018-09-01 06:29:08","2018-09-01 00:00:00",HHAAJFHEF,0,地铁入站,地铁一号线,IGT-106,鲤鱼门,0,0,268027106
"2018-09-01 06:25:50","2018-09-01 00:00:00",FFEEFHEDF,0,地铁入站,地铁九号线,IGT-124,泥岗,0,0,267024124
"2018-09-01 06:24:04","2018-09-01 00:00:00",BICFEDHJI,0,地铁入站,地铁十一号线,IGT-113,后亭,0,0,241026113
"2018-09-01 06:27:04","2018-09-01 00:00:00",CCJAIHCGB,200,地铁出站,地铁九号线,OGT-110,梅景,0,190,267018110
"2018-09-01 06:27:18","2018-09-01 00:00:00",FHFDCIGEI,0,地铁入站,地铁七号线,进AGM31-32,上沙,0,0,265021124
"2018-09-01 06:26:30","2018-09-01 00:00:00",FHIFAHJGI,0,地铁入站,地铁九号线,IGT-124,人民南,0,0,267030124
"2018-09-01 06:29:50","2018-09-01 00:00:00",FIABDEECF,0,地铁入站,地铁七号线,进AGM10-11,华强南,0,0,265029118
"2018-09-01 06:29:15","2018-09-01 00:00:00",BJFBDCIH,0,地铁入站,地铁七号线,进AGM18-19,龙井,0,0,265015113
"2018-09-01 06:27:42","2018-09-01 00:00:00",CCJHFJFID,0,地铁入站,地铁七号线,进AGM28-29,笋岗,0,0,265035124
"2018-09-01 06:29:45","2018-09-01 00:00:00",BEAHFEFDG,0,地铁入站,地铁二号线,IGT-103,景田,0,0,260029103
"2018-09-01 06:29:44","2018-09-01 00:00:00",FIABEFHBA,0,地铁入站,地铁五号线,IGT-102,太安,0,0,263035102
"2018-09-01 06:27:18","2018-09-01 00:00:00",HJCCBJEH,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:20:28","2018-09-01 00:00:00",BIDCJIJDD,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:27:50","2018-09-01 00:00:00",FIJHBCHEJ,0,地铁入站,地铁四号线,AGM-109,上塘,0,0,262014109
"2018-09-01 06:33:00","2018-09-01 00:00:00",FHDGIIDEF,0,地铁入站,地铁五号线,IGT-114,民治,0,0,263025114
"2018-09-01 06:33:09","2018-09-01 00:00:00",BIAGEIGDG,0,地铁入站,地铁五号线,AGT-114,五和,0,0,263026114
"2018-09-01 06:32:51","2018-09-01 00:00:00",FHGHCGFBA,0,地铁入站,地铁五号线,IGT-115,长龙,0,0,263031115
"2018-09-01 06:33:18","2018-09-01 00:00:00",FIAGIJFBC,0,地铁入站,地铁五号线,IGT-107,布吉,0,0,263032107
"2018-09-01 06:33:11","2018-09-01 00:00:00",FFGCFDAJA,0,地铁入站,地铁五号线,AGT-103,百鸽笼,0,0,263033103
"2018-09-01 06:35:26","2018-09-01 00:00:00",BIDGDHCEE,0,地铁入站,地铁二号线,IGT-109,香蜜,0,0,260027109
"2018-09-01 06:26:44","2018-09-01 00:00:00",CBIDFHGFG,0,地铁入站,地铁一号线,OGT-110,机场东,0,0,268036110
"2018-09-01 06:35:40","2018-09-01 00:00:00",CFBABAGAB,0,地铁入站,地铁三号线,AGM-103,大芬,0,0,261020103
"2018-09-01 06:35:16","2018-09-01 00:00:00",FHHEBHICD,0,地铁入站,地铁三号线,AGM-118,大芬,0,0,261020118
"2018-09-01 06:35:33","2018-09-01 00:00:00",CFJDDCGEB,0,地铁入站,地铁三号线,AGM-119,晒布,0,0,261013119
"2018-09-01 06:28:37","2018-09-01 00:00:00",CBCBDDBJC,0,地铁入站,地铁一号线,OGT-139,罗湖站,0,0,268001139
"2018-09-01 06:27:54","2018-09-01 00:00:00",CBBBGIEDH,0,地铁入站,地铁一号线,IGT-112,后瑞,0,0,268035112
"2018-09-01 06:37:45","2018-09-01 00:00:00",FFGDBCACB,200,地铁出站,地铁三号线,AGM-113,田贝,0,190,261015113
"2018-09-01 06:38:17","2018-09-01 00:00:00",FHGDHGAEI,0,地铁入站,地铁三号线,AGM-109,水贝,0,0,261016109
"2018-09-01 06:38:32","2018-09-01 00:00:00",CCJADHHIG,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:39:25","2018-09-01 00:00:00",CBGBIGFDH,0,地铁入站,地铁三号线,AGM-102,永湖,0,0,261025102
"2018-09-01 06:31:41","2018-09-01 00:00:00",FHIEFFICI,0,地铁入站,地铁三号线,AGM-123,石厦,0,0,261004123
"2018-09-01 06:34:33","2018-09-01 00:00:00",FFFAIEGGE,0,地铁入站,地铁九号线,IGT-112,泥岗,0,0,267024112
"2018-09-01 06:36:16","2018-09-01 00:00:00",FFGGJABAI,0,地铁入站,地铁三号线,AGM-125,石厦,0,0,261004125
"2018-09-01 06:36:37","2018-09-01 00:00:00",CCAFFJFIJ,0,地铁入站,地铁九号线,IGT-124,泥岗,0,0,267024124
"2018-09-01 06:36:51","2018-09-01 00:00:00",FHCAEDBHJ,0,地铁入站,地铁十一号线,IGT-108,南山站,0,0,241015108
"2018-09-01 06:35:28","2018-09-01 00:00:00",CBFFHEFCG,0,地铁入站,地铁十一号线,AGT-128,南山站,0,0,241015128
"2018-09-01 06:34:41","2018-09-01 00:00:00",FIAGHDCED,0,地铁入站,地铁五号线,IGT-105,洪浪北,0,0,263017105
"2018-09-01 06:35:09","2018-09-01 00:00:00",FFAECDDGJ,0,地铁入站,地铁五号线,AGT-108,翻身,0,0,263015108
"2018-09-01 06:35:09","2018-09-01 00:00:00",CFBADEJDE,0,地铁入站,地铁五号线,IGT-110,下水径,0,0,263030110
"2018-09-01 06:32:46","2018-09-01 00:00:00",FFFHDJADI,0,地铁入站,地铁四号线,AGM-104,龙胜,0,0,262013104
"2018-09-01 06:30:06","2018-09-01 00:00:00",FIHDDCFDJ,0,地铁入站,地铁四号线,AGM-105,龙胜,0,0,262013105
"2018-09-01 06:21:46","2018-09-01 00:00:00",FHGCCDJFA,0,地铁入站,地铁十一号线,IGT-107,马鞍山,0,0,241024107
"2018-09-01 06:24:56","2018-09-01 00:00:00",CCAEICBED,0,地铁入站,地铁五号线,IGT-120,坂田,0,0,263027120
"2018-09-01 06:27:10","2018-09-01 00:00:00",FFGHCEIFA,0,地铁入站,地铁五号线,IGT-112,民治,0,0,263025112
"2018-09-01 06:27:23","2018-09-01 00:00:00",CFHAFDAEE,0,地铁入站,地铁五号线,IGT-106,塘朗,0,0,263022106
"2018-09-01 06:31:59","2018-09-01 00:00:00",CCJBHJGIH,0,地铁入站,地铁三号线,AGM-102,南联,0,0,261031102
"2018-09-01 06:24:14","2018-09-01 00:00:00",FHIHEFIGB,0,地铁入站,地铁九号线,IGT-115,下沙,0,0,267014115
"2018-09-01 06:25:33","2018-09-01 00:00:00",FHGAEACEE,0,地铁入站,地铁七号线,进AGM33-34,赤尾,0,0,265028130
"2018-09-01 06:27:31","2018-09-01 00:00:00",FFFDJDGBC,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:27:25","2018-09-01 00:00:00",CCJAFBCCH,0,地铁入站,地铁七号线,进AGM23-24,沙尾,0,0,265022128
"2018-09-01 06:29:23","2018-09-01 00:00:00",FFEBJGCJB,0,地铁入站,地铁二号线,OGT-115,景田,0,0,260029115
"2018-09-01 06:31:24","2018-09-01 00:00:00",BIGFJFEHH,0,地铁入站,地铁九号线,IGT-122,红岭南,0,0,267028122
"2018-09-01 06:20:46","2018-09-01 00:00:00",CBEBHBCCF,0,地铁入站,地铁四号线,-,-,0,0,262017112
"2018-09-01 06:23:18","2018-09-01 00:00:00",CFHDFBCJG,0,地铁入站,地铁四号线,AGM-111,上塘,0,0,262014111
"2018-09-01 06:28:56","2018-09-01 00:00:00",FHFCEGBJH,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:25:14","2018-09-01 00:00:00",CBHFEGHAG,0,地铁入站,地铁四号线,AGM-106,清湖,0,0,262011106
"2018-09-01 06:33:28","2018-09-01 00:00:00",FHGEBGFGF,0,地铁入站,地铁五号线,IGT-118,黄贝岭,0,0,263037118
"2018-09-01 06:34:04","2018-09-01 00:00:00",FIHDGDFGF,200,地铁出站,地铁五号线,OGT-122,布吉,0,190,263032122
"2018-09-01 06:34:31","2018-09-01 00:00:00",FHGJHHDAE,0,地铁入站,地铁三号线,AGM-102,老街,0,0,261012102
"2018-09-01 06:35:15","2018-09-01 00:00:00",FHDGBAJGH,0,地铁入站,地铁三号线,AGM-112,红岭,0,0,261011112
"2018-09-01 06:32:42","2018-09-01 00:00:00",CCJHHFJFG,0,地铁入站,地铁十一号线,IGT-116,机场站,0,0,241019116
"2018-09-01 06:28:24","2018-09-01 00:00:00",CBGDAGCJF,0,地铁入站,地铁一号线,IGT-123,科学馆站,0,0,268005123
"2018-09-01 06:28:31","2018-09-01 00:00:00",FFFFFDECG,0,地铁入站,地铁一号线,IGT-107,坪洲,0,0,268032107
"2018-09-01 06:28:58","2018-09-01 00:00:00",CBEHEIDII,200,地铁出站,地铁七号线,出AGM02-03,上沙,0,190,265021102
"2018-09-01 06:37:17","2018-09-01 00:00:00",FIJGFFCIC,0,地铁入站,地铁三号线,AGM-102,老街,0,0,261012102
"2018-09-01 06:31:56","2018-09-01 00:00:00",FHIHBFFBC,0,地铁入站,地铁七号线,进AGM17-18,珠光,0,0,265014107
"2018-09-01 06:34:38","2018-09-01 00:00:00",FFFJEBCGG,0,地铁入站,地铁七号线,进AGM24-25,沙尾,0,0,265022129
"2018-09-01 06:38:54","2018-09-01 00:00:00",CFAIGEJEE,0,地铁入站,地铁三号线,AGM-102,丹竹头,0,0,261021102
"2018-09-01 06:31:05","2018-09-01 00:00:00",BEBJIJFFC,0,地铁入站,地铁十一号线,AGT-127,沙井,0,0,241025127
"2018-09-01 06:39:15","2018-09-01 00:00:00",CBFJABECE,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:35:14","2018-09-01 00:00:00",FFGFFCJHE,0,地铁入站,地铁三号线,AGM-124,石厦,0,0,261004124
"2018-09-01 06:34:59","2018-09-01 00:00:00",FHHDCGBDC,0,地铁入站,地铁三号线,AGM-125,石厦,0,0,261004125
"2018-09-01 06:32:55","2018-09-01 00:00:00",BICIADDDJ,0,地铁入站,地铁十一号线,IGT-107,南山站,0,0,241015107
"2018-09-01 06:32:38","2018-09-01 00:00:00",FFFEABGHI,0,地铁入站,地铁四号线,AGM-111,莲花北,0,0,262020111
"2018-09-01 06:33:22","2018-09-01 00:00:00",BIHHFDJDG,0,地铁入站,地铁五号线,IGT-117,上水径,0,0,263029117
"2018-09-01 06:31:18","2018-09-01 00:00:00",CFHAHIABA,0,地铁入站,地铁四号线,AGM-104,白石龙,0,0,262017104
"2018-09-01 06:31:04","2018-09-01 00:00:00",CBFIIFJHI,0,地铁入站,地铁四号线,AGM-106,清湖,0,0,262011106
"2018-09-01 06:32:52","2018-09-01 00:00:00",FHHJBECGG,0,地铁入站,地铁四号线,AGM-104,龙胜,0,0,262013104
"2018-09-01 06:30:42","2018-09-01 00:00:00",FIJGBGHBJ,0,地铁入站,地铁四号线,AGM-112,龙华,0,0,262012112
"2018-09-01 06:36:57","2018-09-01 00:00:00",CFAFDDCCE,0,地铁入站,地铁五号线,IGT-116,黄贝岭,0,0,263037116
"2018-09-01 06:36:47","2018-09-01 00:00:00",CFBABDECD,0,地铁入站,地铁五号线,IGT-109,杨美,0,0,263028109
"2018-09-01 06:36:55","2018-09-01 00:00:00",CBFEDEIEH,0,地铁入站,地铁五号线,IGT-109,杨美,0,0,263028109
"2018-09-01 06:37:40","2018-09-01 00:00:00",CBBIGDHIG,0,地铁入站,地铁五号线,IGT-119,大学城,0,0,263021119
"2018-09-01 06:37:10","2018-09-01 00:00:00",FIFBJFEII,0,地铁入站,地铁五号线,IGT-115,布心,0,0,263034115
"2018-09-01 06:38:38","2018-09-01 00:00:00",FHHEJJJJD,0,地铁入站,地铁五号线,AGT-111,民治,0,0,263025111
"2018-09-01 06:39:01","2018-09-01 00:00:00",FHHHICBFC,0,地铁入站,地铁五号线,AGT-114,长龙,0,0,263031114
"2018-09-01 06:39:13","2018-09-01 00:00:00",BIBGFEDCH,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:39:08","2018-09-01 00:00:00",BIAIACFFA,0,地铁入站,地铁五号线,IGT-118,怡景,0,0,263036118
"2018-09-01 06:39:31","2018-09-01 00:00:00",FHGJEAIAI,0,地铁入站,地铁五号线,AGT-114,黄贝岭,0,0,263037114
"2018-09-01 06:39:59","2018-09-01 00:00:00",FHHEEHDIC,0,地铁入站,地铁五号线,IGT-120,五和,0,0,263026120
"2018-09-01 06:25:15","2018-09-01 00:00:00",FIAJIGGJC,0,地铁入站,地铁一号线,IGT-109,固戍,0,0,268034109
"2018-09-01 06:25:14","2018-09-01 00:00:00",BJDAFBFE,0,地铁入站,地铁一号线,OGT-135,罗湖站,0,0,268001135
"2018-09-01 06:28:37","2018-09-01 00:00:00",FHGAHGJCB,0,地铁入站,地铁三号线,AGM-116,双龙,0,0,261032116
"2018-09-01 06:26:29","2018-09-01 00:00:00",FFHEDADFA,0,地铁入站,地铁五号线,IGT-108,布吉,0,0,263032108
"2018-09-01 06:26:09","2018-09-01 00:00:00",FHICGCDJJ,0,地铁入站,地铁五号线,IGT-110,怡景,0,0,263036110
"2018-09-01 06:26:04","2018-09-01 00:00:00",FIJGAHDHJ,0,地铁入站,地铁五号线,IGT-115,塘朗,0,0,263022115
"2018-09-01 06:27:58","2018-09-01 00:00:00",FIJEJCGBE,0,地铁入站,地铁五号线,IGT-102,百鸽笼,0,0,263033102
"2018-09-01 06:28:28","2018-09-01 00:00:00",BIAEFJDHJ,0,地铁入站,地铁五号线,IGT-108,布吉,0,0,263032108
"2018-09-01 06:30:37","2018-09-01 00:00:00",FHFHFGEJA,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:29:04","2018-09-01 00:00:00",CFHEAEGBJ,0,地铁入站,地铁七号线,进AGM24-25,茶光,0,0,265013117
"2018-09-01 06:29:50","2018-09-01 00:00:00",FFFACADCE,0,地铁入站,地铁五号线,OGT-107,西丽,0,0,263020107
"2018-09-01 06:28:26","2018-09-01 00:00:00",CBGAEJDJD,0,地铁入站,地铁五号线,AGT-127,西丽,0,0,263020127
"2018-09-01 06:26:19","2018-09-01 00:00:00",FFHEADFFA,0,地铁入站,地铁五号线,AGT-128,西丽,0,0,263020128
"2018-09-01 06:29:24","2018-09-01 00:00:00",FFJEIAJBD,0,地铁入站,地铁四号线,AGM-103,清湖,0,0,262011103
"2018-09-01 06:29:47","2018-09-01 00:00:00",FHFFBCHII,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:31:46","2018-09-01 00:00:00",FHGCFHIDE,0,地铁入站,地铁五号线,IGT-116,长龙,0,0,263031116
"2018-09-01 06:36:07","2018-09-01 00:00:00",FIJBAGIDD,0,地铁入站,地铁三号线,AGM-118,丹竹头,0,0,261021118
"2018-09-01 06:32:52","2018-09-01 00:00:00",FIABEJGEF,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:31:10","2018-09-01 00:00:00",BCDBGHII,0,地铁入站,地铁十一号线,IGT-114,沙井,0,0,241025114
"2018-09-01 06:35:18","2018-09-01 00:00:00",BIBCJCBAF,0,地铁入站,地铁十一号线,IGT-107,南山站,0,0,241015107
"2018-09-01 06:31:22","2018-09-01 00:00:00",CFBBCCDGI,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:31:30","2018-09-01 00:00:00",CFJCHFCGF,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:32:24","2018-09-01 00:00:00",FIJEHCEED,0,地铁入站,地铁四号线,AGM-104,龙胜,0,0,262013104
"2018-09-01 06:35:40","2018-09-01 00:00:00",CFCBIJJFD,0,地铁入站,地铁四号线,AGM-109,上塘,0,0,262014109
"2018-09-01 06:35:49","2018-09-01 00:00:00",CCABBCDFD,0,地铁入站,地铁五号线,AGT-113,百鸽笼,0,0,263033113
"2018-09-01 06:35:58","2018-09-01 00:00:00",CCADBBCJI,0,地铁入站,地铁五号线,IGT-115,长龙,0,0,263031115
"2018-09-01 06:37:03","2018-09-01 00:00:00",CCAFAFDHJ,0,地铁入站,地铁五号线,IGT-113,怡景,0,0,263036113
"2018-09-01 06:37:09","2018-09-01 00:00:00",FIJADDEDG,0,地铁入站,地铁五号线,AGT-112,布心,0,0,263034112
"2018-09-01 06:37:21","2018-09-01 00:00:00",DDAAGJEJC,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:37:55","2018-09-01 00:00:00",FIJFDFCCE,0,地铁入站,地铁五号线,AGT-114,上水径,0,0,263029114
"2018-09-01 06:39:14","2018-09-01 00:00:00",BEAHJEEDB,0,地铁入站,地铁五号线,IGT-111,洪浪北,0,0,263017111
"2018-09-01 06:38:10","2018-09-01 00:00:00",CBABBJBBG,0,地铁入站,地铁二号线,IGT-111,深康,0,0,260024111
"2018-09-01 06:40:05","2018-09-01 00:00:00",CBCECBGAH,0,地铁入站,地铁三号线,AGM-118,丹竹头,0,0,261021118
"2018-09-01 06:40:19","2018-09-01 00:00:00",FFHCCEFBC,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:41:19","2018-09-01 00:00:00",FHHCFDAJD,0,地铁入站,地铁三号线,AGM-108,翠竹,0,0,261014108
"2018-09-01 06:41:43","2018-09-01 00:00:00",FIABDDHIJ,0,地铁入站,地铁三号线,AGM-101,南联,0,0,261031101
"2018-09-01 06:42:37","2018-09-01 00:00:00",FFEBIBCCA,0,地铁入站,地铁三号线,AGM-116,双龙,0,0,261032116
"2018-09-01 06:43:17","2018-09-01 00:00:00",FFEAFGBFC,0,地铁入站,地铁三号线,AGM-101,横岗,0,0,261024101
"2018-09-01 06:43:25","2018-09-01 00:00:00",CCAEHBIBB,0,地铁入站,地铁三号线,AGM-118,爱联,0,0,261028118
"2018-09-01 06:43:27","2018-09-01 00:00:00",CFAJFIGDH,0,地铁入站,地铁三号线,AGM-101,布吉,0,0,261018101
"2018-09-01 06:43:33","2018-09-01 00:00:00",HHJJJGFJF,0,地铁入站,地铁三号线,AGM-110,塘坑,0,0,261023110
"2018-09-01 06:42:55","2018-09-01 00:00:00",FFEDHIJGI,0,地铁入站,地铁三号线,AGM-107,田贝,0,0,261015107
"2018-09-01 06:43:17","2018-09-01 00:00:00",BIDFBFAIF,0,地铁入站,地铁三号线,AGM-101,南联,0,0,261031101
"2018-09-01 06:43:21","2018-09-01 00:00:00",BIDHDCHDC,0,地铁入站,地铁三号线,AGM-110,通新岭,0,0,261010110
"2018-09-01 06:43:03","2018-09-01 00:00:00",BICCDCACC,0,地铁入站,地铁三号线,AGM-102,大芬,0,0,261020102
"2018-09-01 06:43:07","2018-09-01 00:00:00",CBHCFCHCC,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:43:20","2018-09-01 00:00:00",BIBBHCEGJ,0,地铁入站,地铁三号线,AGM-118,爱联,0,0,261028118
"2018-09-01 06:43:06","2018-09-01 00:00:00",FFAJFGEJG,0,地铁入站,地铁三号线,AGM-110,双龙,0,0,261032110
"2018-09-01 06:43:09","2018-09-01 00:00:00",FFFECHEAD,0,地铁入站,地铁三号线,AGM-108,六约,0,0,261022108
"2018-09-01 06:43:45","2018-09-01 00:00:00",CCADGICCI,0,地铁入站,地铁三号线,AGM-117,荷坳,0,0,261026117
"2018-09-01 06:44:01","2018-09-01 00:00:00",FIJBHIAAB,0,地铁入站,地铁三号线,AGM-118,爱联,0,0,261028118
"2018-09-01 06:44:11","2018-09-01 00:00:00",FFFEAAIDB,0,地铁入站,地铁三号线,AGM-101,丹竹头,0,0,261021101
"2018-09-01 06:43:24","2018-09-01 00:00:00",BIDBJEHIE,0,地铁入站,地铁三号线,AGM-108,草埔,0,0,261017108
"2018-09-01 06:26:13","2018-09-01 00:00:00",FHFJIBAAJ,0,地铁入站,地铁一号线,-,-,0,0,268012169
"2018-09-01 06:25:31","2018-09-01 00:00:00",CBFHACIFI,0,地铁入站,地铁一号线,AGT-126,罗湖站,0,0,268001126
"2018-09-01 06:26:11","2018-09-01 00:00:00",FHDAJDJGA,0,地铁入站,地铁一号线,-,-,0,0,268005140
"2018-09-01 06:25:51","2018-09-01 00:00:00",FFFBBHJDC,0,地铁入站,地铁一号线,IGT-118,大新,0,0,268026118
"2018-09-01 06:19:16","2018-09-01 00:00:00",FFIABADJD,0,地铁入站,地铁七号线,进AGM31-32,上沙,0,0,265021124
"2018-09-01 06:20:46","2018-09-01 00:00:00",BEAIDHCDJ,0,地铁入站,地铁十一号线,AGT-130,松岗,0,0,241027130
"2018-09-01 06:18:03","2018-09-01 00:00:00",FHHIDDDAA,0,地铁入站,地铁十一号线,IGT-110,松岗,0,0,241027110
"2018-09-01 06:29:07","2018-09-01 00:00:00",FFGFDHBHH,0,地铁入站,地铁三号线,AGM-110,双龙,0,0,261032110
"2018-09-01 06:28:40","2018-09-01 00:00:00",FHHFHIJJF,0,地铁入站,地铁三号线,AGM-102,木棉湾,0,0,261019102
"2018-09-01 06:28:49","2018-09-01 00:00:00",HJBGFBCI,0,地铁入站,地铁三号线,AGM-109,塘坑,0,0,261023109
"2018-09-01 06:28:50","2018-09-01 00:00:00",FIABACGHF,0,地铁入站,地铁三号线,AGM-117,购物公园,0,0,261005117
"2018-09-01 06:21:40","2018-09-01 00:00:00",FHIIAJFBD,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 06:24:56","2018-09-01 00:00:00",HHAAJCCGB,200,地铁出站,地铁五号线,OGT-105,黄贝岭,0,0,263037105
"2018-09-01 06:24:26","2018-09-01 00:00:00",FIACBIDDE,0,地铁入站,地铁四号线,AGM-104,龙胜,0,0,262013104
"2018-09-01 06:25:48","2018-09-01 00:00:00",FHGDDAIAH,0,地铁入站,地铁五号线,IGT-116,坂田,0,0,263027116
"2018-09-01 06:26:35","2018-09-01 00:00:00",FHIEEFIDJ,0,地铁入站,地铁五号线,IGT-118,黄贝岭,0,0,263037118
"2018-09-01 06:26:04","2018-09-01 00:00:00",CFJGJJHEH,0,地铁入站,地铁五号线,IGT-116,长龙,0,0,263031116
"2018-09-01 06:25:56","2018-09-01 00:00:00",CCAFJECFG,0,地铁入站,地铁五号线,IGT-116,坂田,0,0,263027116
"2018-09-01 06:26:45","2018-09-01 00:00:00",FHFGJBABJ,0,地铁入站,地铁五号线,IGT-116,下水径,0,0,263030116
"2018-09-01 06:28:31","2018-09-01 00:00:00",FHICGCIAF,0,地铁入站,地铁五号线,IGT-118,黄贝岭,0,0,263037118
"2018-09-01 06:29:02","2018-09-01 00:00:00",CBGADBCGE,0,地铁入站,地铁五号线,IGT-120,五和,0,0,263026120
"2018-09-01 06:30:22","2018-09-01 00:00:00",BIDBGJFHC,0,地铁入站,地铁三号线,AGM-117,吉祥,0,0,261029117
"2018-09-01 06:32:29","2018-09-01 00:00:00",FFGBACHHI,0,地铁入站,地铁三号线,AGM-116,双龙,0,0,261032116
"2018-09-01 06:32:57","2018-09-01 00:00:00",CBJGIFAFD,0,地铁入站,地铁三号线,AGM-102,南联,0,0,261031102
"2018-09-01 06:23:43","2018-09-01 00:00:00",FHGGJJCHH,0,地铁入站,地铁十一号线,IGT-116,机场站,0,0,241019116
"2018-09-01 06:26:47","2018-09-01 00:00:00",CCAFEDJJG,0,地铁入站,地铁十一号线,IGT-121,福永站,0,0,241021121
"2018-09-01 06:27:12","2018-09-01 00:00:00",FIJBIFEGC,0,地铁入站,地铁九号线,IGT-107,园岭,0,0,267026107
"2018-09-01 06:24:24","2018-09-01 00:00:00",FFJFGIDHE,0,地铁入站,地铁十一号线,IGT-128,机场站,0,0,241019128
"2018-09-01 06:30:33","2018-09-01 00:00:00",FHEFHAADJ,0,地铁入站,地铁五号线,IGT-107,翻身,0,0,263015107
"2018-09-01 06:33:18","2018-09-01 00:00:00",FHEAIBAFD,0,地铁入站,地铁五号线,IGT-120,坂田,0,0,263027120
"2018-09-01 06:34:12","2018-09-01 00:00:00",CBBFIAIJE,0,地铁入站,地铁五号线,AGT-113,布心,0,0,263034113
"2018-09-01 06:32:35","2018-09-01 00:00:00",BEBBEAJHF,0,地铁入站,地铁二号线,IGT-111,深康,0,0,260024111
"2018-09-01 06:33:37","2018-09-01 00:00:00",FHIAADBIB,0,地铁入站,地铁二号线,IGT-114,深康,0,0,260024114
"2018-09-01 06:32:23","2018-09-01 00:00:00",FHGJFDIEI,0,地铁入站,地铁二号线,AGT-107,湖贝,0,0,260037107
"2018-09-01 06:28:25","2018-09-01 00:00:00",FFAEDIHJG,0,地铁入站,地铁十一号线,IGT-117,机场站,0,0,241019117
"2018-09-01 06:28:03","2018-09-01 00:00:00",FIHFCFBFB,0,地铁入站,地铁三号线,-,-,0,0,261009150
"2018-09-01 06:28:12","2018-09-01 00:00:00",CBGCFFJHJ,0,地铁入站,地铁一号线,AGT-101,前海湾,0,0,268028101
"2018-09-01 06:36:19","2018-09-01 00:00:00",FIJDFJDCB,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:36:35","2018-09-01 00:00:00",FFGFJGBIF,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:28:42","2018-09-01 00:00:00",CCAAHBEBA,0,地铁入站,地铁一号线,IGT-123,宝安中心,0,0,268030123
"2018-09-01 06:28:32","2018-09-01 00:00:00",CBEBHHDBG,0,地铁入站,地铁一号线,IGT-106,鲤鱼门,0,0,268027106
"2018-09-01 06:31:42","2018-09-01 00:00:00",FHFECEJFF,0,地铁入站,地铁九号线,IGT-109,下梅林,0,0,267019109
"2018-09-01 06:29:19","2018-09-01 00:00:00",CFBFHFIDG,0,地铁入站,地铁七号线,进AGM30-31,皇岗村,0,0,265024125
"2018-09-01 06:33:04","2018-09-01 00:00:00",BIFJJJJFA,0,地铁入站,地铁九号线,IGT-119,下梅林,0,0,267019119
"2018-09-01 06:30:37","2018-09-01 00:00:00",CBBEJCAFB,0,地铁入站,地铁七号线,进AGM31-32,上沙,0,0,265021124
"2018-09-01 06:37:19","2018-09-01 00:00:00",FHIDCJBCJ,0,地铁入站,地铁三号线,AGM-102,永湖,0,0,261025102
